Nome,Partido,UF,Tipo_de_Despesa,Valor 
MANUEL MARCOS,PRB,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16685,69"
MANUEL MARCOS,PRB,AC,TELEFONIA,"R$  1727,42"
MANUEL MARCOS,PRB,AC,SERVIÇOS POSTAIS,"R$  39,22"
MANUEL MARCOS,PRB,AC,Total,"R$  211859,95"
RAFAEL MOTTA,PSB,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  77376,8"
RAFAEL MOTTA,PSB,RN,EMISSÃO BILHETE AÉREO,"R$  59613,75"
RAFAEL MOTTA,PSB,RN,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  31600
RAFAEL MOTTA,PSB,RN,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12559,57"
RAFAEL MOTTA,PSB,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  8555,29"
RAFAEL MOTTA,PSB,RN,TELEFONIA,"R$  7345,49"
RAFAEL MOTTA,PSB,RN,PASSAGENS AÉREAS,"R$  5965,66"
RAFAEL MOTTA,PSB,RN,"PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",R$  4500
RAFAEL MOTTA,PSB,RN,SERVIÇOS POSTAIS,"R$  2179,19"
RAFAEL MOTTA,PSB,RN,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1744,96"
RAFAEL MOTTA,PSB,RN,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  190,11"
RAFAEL MOTTA,PSB,RN,Total,"R$  211630,82"
JOSÉ GUIMARÃES,PT,CE,EMISSÃO BILHETE AÉREO,"R$  66695,52"
JOSÉ GUIMARÃES,PT,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  40600
JOSÉ GUIMARÃES,PT,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  35340,87"
JOSÉ GUIMARÃES,PT,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  25201,1"
JOSÉ GUIMARÃES,PT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,R$  19000
JOSÉ GUIMARÃES,PT,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  8000
JOSÉ GUIMARÃES,PT,CE,TELEFONIA,"R$  7101,21"
JOSÉ GUIMARÃES,PT,CE,PASSAGENS AÉREAS,"R$  5273,96"
JOSÉ GUIMARÃES,PT,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1858,4"
JOSÉ GUIMARÃES,PT,CE,SERVIÇOS POSTAIS,"R$  1741,17"
JOSÉ GUIMARÃES,PT,CE,Total,"R$  210812,23"
TEREZA NELMA,PSDB,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60400
TEREZA NELMA,PSDB,AL,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  44474,89"
TEREZA NELMA,PSDB,AL,EMISSÃO BILHETE AÉREO,"R$  33374,44"
TEREZA NELMA,PSDB,AL,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  27185,19"
TEREZA NELMA,PSDB,AL,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  20500
TEREZA NELMA,PSDB,AL,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  14700
TEREZA NELMA,PSDB,AL,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  2750
TEREZA NELMA,PSDB,AL,TELEFONIA,"R$  2145,2"
TEREZA NELMA,PSDB,AL,SERVIÇOS POSTAIS,"R$  1715,86"
TEREZA NELMA,PSDB,AL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1599,84"
TEREZA NELMA,PSDB,AL,PASSAGENS AÉREAS,"R$  1277,46"
TEREZA NELMA,PSDB,AL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  133,13"
TEREZA NELMA,PSDB,AL,Total,"R$  210256,01"
REINHOLD STEPHANES JUNIOR,PSD,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  52621,64"
REINHOLD STEPHANES JUNIOR,PSD,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  46000
REINHOLD STEPHANES JUNIOR,PSD,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  38069,6"
REINHOLD STEPHANES JUNIOR,PSD,PR,EMISSÃO BILHETE AÉREO,"R$  31111,87"
REINHOLD STEPHANES JUNIOR,PSD,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  9440
REINHOLD STEPHANES JUNIOR,PSD,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  9389,6"
REINHOLD STEPHANES JUNIOR,PSD,PR,TELEFONIA,"R$  8550,18"
REINHOLD STEPHANES JUNIOR,PSD,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  4175,43"
REINHOLD STEPHANES JUNIOR,PSD,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3839,6"
REINHOLD STEPHANES JUNIOR,PSD,PR,PASSAGENS AÉREAS,"R$  3328,99"
REINHOLD STEPHANES JUNIOR,PSD,PR,SERVIÇOS POSTAIS,"R$  2955,29"
REINHOLD STEPHANES JUNIOR,PSD,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  439
REINHOLD STEPHANES JUNIOR,PSD,PR,Total,"R$  209921,2"
ROBERTO ALVES,PRB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  93000
ROBERTO ALVES,PRB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  35000
ROBERTO ALVES,PRB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  29316,33"
ROBERTO ALVES,PRB,SP,EMISSÃO BILHETE AÉREO,"R$  21325,97"
ROBERTO ALVES,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20542,88"
ROBERTO ALVES,PRB,SP,SERVIÇOS POSTAIS,"R$  4866,94"
ROBERTO ALVES,PRB,SP,TELEFONIA,"R$  4088,72"
ROBERTO ALVES,PRB,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1039
ROBERTO ALVES,PRB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  680
ROBERTO ALVES,PRB,SP,Total,"R$  209859,84"
ROBÉRIO MONTEIRO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  73968,8"
ROBÉRIO MONTEIRO,PDT,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  46100
ROBÉRIO MONTEIRO,PDT,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  36500
ROBÉRIO MONTEIRO,PDT,CE,EMISSÃO BILHETE AÉREO,"R$  31849,53"
ROBÉRIO MONTEIRO,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14015,72"
ROBÉRIO MONTEIRO,PDT,CE,SERVIÇOS POSTAIS,"R$  1989,33"
ROBÉRIO MONTEIRO,PDT,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1875,15"
ROBÉRIO MONTEIRO,PDT,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1806,28"
ROBÉRIO MONTEIRO,PDT,CE,TELEFONIA,"R$  1007,65"
ROBÉRIO MONTEIRO,PDT,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  518,2"
ROBÉRIO MONTEIRO,PDT,CE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  188,93"
ROBÉRIO MONTEIRO,PDT,CE,Total,"R$  209819,59"
JERÔNIMO GOERGEN,PP,RS,EMISSÃO BILHETE AÉREO,"R$  67989,53"
JERÔNIMO GOERGEN,PP,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  46379,44"
JERÔNIMO GOERGEN,PP,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  39697,19"
JERÔNIMO GOERGEN,PP,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  25985,18"
JERÔNIMO GOERGEN,PP,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  8792,67"
JERÔNIMO GOERGEN,PP,RS,TELEFONIA,"R$  8608,96"
JERÔNIMO GOERGEN,PP,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3179,73"
JERÔNIMO GOERGEN,PP,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3006,7"
JERÔNIMO GOERGEN,PP,RS,PASSAGENS AÉREAS,"R$  1694,78"
JERÔNIMO GOERGEN,PP,RS,SERVIÇOS POSTAIS,"R$  1614,87"
JERÔNIMO GOERGEN,PP,RS,ASSINATURA DE PUBLICAÇÕES,"R$  1599,9"
JERÔNIMO GOERGEN,PP,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  791,96"
JERÔNIMO GOERGEN,PP,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  107,3"
JERÔNIMO GOERGEN,PP,RS,Total,"R$  209448,21"
FREI ANASTACIO RIBEIRO,PT,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  54600
FREI ANASTACIO RIBEIRO,PT,PB,EMISSÃO BILHETE AÉREO,"R$  40081,59"
FREI ANASTACIO RIBEIRO,PT,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  34600
FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  31236,55"
FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26276,14"
FREI ANASTACIO RIBEIRO,PT,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  10212
FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3837,15"
FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,"R$  3697,2"
FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2270,7"
FREI ANASTACIO RIBEIRO,PT,PB,PASSAGENS AÉREAS,"R$  1335,79"
FREI ANASTACIO RIBEIRO,PT,PB,SERVIÇOS POSTAIS,"R$  672,92"
FREI ANASTACIO RIBEIRO,PT,PB,Total,"R$  208820,04"
EVANDRO ROMAN,PSD,PR,EMISSÃO BILHETE AÉREO,"R$  47493,02"
EVANDRO ROMAN,PSD,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  34950
EVANDRO ROMAN,PSD,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29683,61"
EVANDRO ROMAN,PSD,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  26452,06"
EVANDRO ROMAN,PSD,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  22447
EVANDRO ROMAN,PSD,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  20200
EVANDRO ROMAN,PSD,PR,TELEFONIA,"R$  9161,28"
EVANDRO ROMAN,PSD,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  6150,16"
EVANDRO ROMAN,PSD,PR,PASSAGENS AÉREAS,"R$  4674,92"
EVANDRO ROMAN,PSD,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4225,88"
EVANDRO ROMAN,PSD,PR,SERVIÇOS POSTAIS,"R$  1974,72"
EVANDRO ROMAN,PSD,PR,ASSINATURA DE PUBLICAÇÕES,R$  760
EVANDRO ROMAN,PSD,PR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  601,38"
EVANDRO ROMAN,PSD,PR,Total,"R$  208774,03"
GIACOBO,PL,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  77000
GIACOBO,PL,PR,EMISSÃO BILHETE AÉREO,"R$  47504,96"
GIACOBO,PL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,R$  36000
GIACOBO,PL,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  18000
GIACOBO,PL,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  11000
GIACOBO,PL,PR,TELEFONIA,"R$  8883,38"
GIACOBO,PL,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4918,98"
GIACOBO,PL,PR,SERVIÇOS POSTAIS,R$  2713
GIACOBO,PL,PR,PASSAGENS AÉREAS,"R$  2684,44"
GIACOBO,PL,PR,Total,"R$  208704,76"
BALEIA ROSSI,MDB,SP,EMISSÃO BILHETE AÉREO,"R$  68044,31"
BALEIA ROSSI,MDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  62826,74"
BALEIA ROSSI,MDB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  24252,34"
BALEIA ROSSI,MDB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  19250
BALEIA ROSSI,MDB,SP,TELEFONIA,"R$  15595,85"
BALEIA ROSSI,MDB,SP,SERVIÇOS POSTAIS,"R$  12406,15"
BALEIA ROSSI,MDB,SP,PASSAGENS AÉREAS,"R$  3499,98"
BALEIA ROSSI,MDB,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  1118,4"
BALEIA ROSSI,MDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,R$  1000
BALEIA ROSSI,MDB,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  268,99"
BALEIA ROSSI,MDB,SP,ASSINATURA DE PUBLICAÇÕES,R$  150
BALEIA ROSSI,MDB,SP,Total,"R$  208412,76"
NELSON PELLEGRINO,PT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  67800
NELSON PELLEGRINO,PT,BA,EMISSÃO BILHETE AÉREO,"R$  40222,36"
NELSON PELLEGRINO,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  28638,36"
NELSON PELLEGRINO,PT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  23701,07"
NELSON PELLEGRINO,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  21300
NELSON PELLEGRINO,PT,BA,TELEFONIA,"R$  18211,04"
NELSON PELLEGRINO,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3009,6"
NELSON PELLEGRINO,PT,BA,PASSAGENS AÉREAS,"R$  2375,78"
NELSON PELLEGRINO,PT,BA,SERVIÇOS POSTAIS,"R$  1580,13"
NELSON PELLEGRINO,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  902,88"
NELSON PELLEGRINO,PT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  582,77"
NELSON PELLEGRINO,PT,BA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  88,4"
NELSON PELLEGRINO,PT,BA,Total,"R$  208412,39"
PATRUS ANANIAS,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  86431,69"
PATRUS ANANIAS,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  52600
PATRUS ANANIAS,PT,MG,EMISSÃO BILHETE AÉREO,"R$  35133,24"
PATRUS ANANIAS,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  9176,39"
PATRUS ANANIAS,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7593,44"
PATRUS ANANIAS,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5841,3"
PATRUS ANANIAS,PT,MG,TELEFONIA,"R$  4704,42"
PATRUS ANANIAS,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2614,84"
PATRUS ANANIAS,PT,MG,SERVIÇOS POSTAIS,"R$  2318,4"
PATRUS ANANIAS,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  1060,59"
PATRUS ANANIAS,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  929,87"
PATRUS ANANIAS,PT,MG,Total,"R$  208404,18"
MARÍLIA ARRAES,PT,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  54000
MARÍLIA ARRAES,PT,PE,EMISSÃO BILHETE AÉREO,"R$  43692,39"
MARÍLIA ARRAES,PT,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  27942,69"
MARÍLIA ARRAES,PT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  24000
MARÍLIA ARRAES,PT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16755,05"
MARÍLIA ARRAES,PT,PE,PASSAGENS AÉREAS,"R$  12736,69"
MARÍLIA ARRAES,PT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  9827,55"
MARÍLIA ARRAES,PT,PE,TELEFONIA,"R$  9290,9"
MARÍLIA ARRAES,PT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  6004,7"
MARÍLIA ARRAES,PT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3110,46"
MARÍLIA ARRAES,PT,PE,SERVIÇOS POSTAIS,"R$  796,43"
MARÍLIA ARRAES,PT,PE,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  190,42"
MARÍLIA ARRAES,PT,PE,Total,"R$  208347,28"
VANDERLEI MACRIS,PSDB,SP,EMISSÃO BILHETE AÉREO,"R$  62996,24"
VANDERLEI MACRIS,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  58420,39"
VANDERLEI MACRIS,PSDB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  21014,19"
VANDERLEI MACRIS,PSDB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  20300
VANDERLEI MACRIS,PSDB,SP,TELEFONIA,"R$  14389,43"
VANDERLEI MACRIS,PSDB,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  8024,99"
VANDERLEI MACRIS,PSDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  6832,22"
VANDERLEI MACRIS,PSDB,SP,SERVIÇOS POSTAIS,"R$  6503,17"
VANDERLEI MACRIS,PSDB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.","R$  5932,4"
VANDERLEI MACRIS,PSDB,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3788,61"
VANDERLEI MACRIS,PSDB,SP,Total,"R$  208201,64"
JOSÉ NUNES,PSD,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  67490
JOSÉ NUNES,PSD,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  49500
JOSÉ NUNES,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  28933,05"
JOSÉ NUNES,PSD,BA,EMISSÃO BILHETE AÉREO,"R$  27851,49"
JOSÉ NUNES,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  22870,52"
JOSÉ NUNES,PSD,BA,TELEFONIA,"R$  10822,92"
JOSÉ NUNES,PSD,BA,SERVIÇOS POSTAIS,"R$  682,18"
JOSÉ NUNES,PSD,BA,Total,"R$  208150,16"
PAULO BENGTSON,PTB,PA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  109000
PAULO BENGTSON,PTB,PA,EMISSÃO BILHETE AÉREO,"R$  33426,59"
PAULO BENGTSON,PTB,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  29970
PAULO BENGTSON,PTB,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  17000
PAULO BENGTSON,PTB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  6482,88"
PAULO BENGTSON,PTB,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  4502,9"
PAULO BENGTSON,PTB,PA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2648,18"
PAULO BENGTSON,PTB,PA,TELEFONIA,"R$  2513,08"
PAULO BENGTSON,PTB,PA,PASSAGENS AÉREAS,"R$  1492,85"
PAULO BENGTSON,PTB,PA,SERVIÇOS POSTAIS,"R$  679,84"
PAULO BENGTSON,PTB,PA,Total,"R$  207716,32"
MISAEL VARELLA,PSD,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  77334,91"
MISAEL VARELLA,PSD,MG,PASSAGENS AÉREAS,"R$  44459,9"
MISAEL VARELLA,PSD,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  34374
MISAEL VARELLA,PSD,MG,EMISSÃO BILHETE AÉREO,"R$  23319,95"
MISAEL VARELLA,PSD,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13202,34"
MISAEL VARELLA,PSD,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  12000
MISAEL VARELLA,PSD,MG,TELEFONIA,"R$  1545,89"
MISAEL VARELLA,PSD,MG,SERVIÇOS POSTAIS,"R$  1119,3"
MISAEL VARELLA,PSD,MG,Total,"R$  207356,29"
SHÉRIDAN,PSDB,RR,PASSAGENS AÉREAS,"R$  79003,32"
SHÉRIDAN,PSDB,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  51750
SHÉRIDAN,PSDB,RR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  38500
SHÉRIDAN,PSDB,RR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  22214,84"
SHÉRIDAN,PSDB,RR,"PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR","R$  9585,88"
SHÉRIDAN,PSDB,RR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2590,15"
SHÉRIDAN,PSDB,RR,TELEFONIA,"R$  1071,35"
SHÉRIDAN,PSDB,RR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  814,1"
SHÉRIDAN,PSDB,RR,SERVIÇOS POSTAIS,"R$  811,44"
SHÉRIDAN,PSDB,RR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  460
SHÉRIDAN,PSDB,RR,ASSINATURA DE PUBLICAÇÕES,"R$  306,8"
SHÉRIDAN,PSDB,RR,Total,"R$  207107,88"
EXPEDITO NETTO,PSD,RO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  67200
EXPEDITO NETTO,PSD,RO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  55890
EXPEDITO NETTO,PSD,RO,EMISSÃO BILHETE AÉREO,"R$  34490,65"
EXPEDITO NETTO,PSD,RO,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  25555
EXPEDITO NETTO,PSD,RO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  8513,1"
EXPEDITO NETTO,PSD,RO,TELEFONIA,"R$  7545,71"
EXPEDITO NETTO,PSD,RO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  3529,9"
EXPEDITO NETTO,PSD,RO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2115,61"
EXPEDITO NETTO,PSD,RO,SERVIÇOS POSTAIS,"R$  803,65"
EXPEDITO NETTO,PSD,RO,Total,"R$  205643,62"
EROS BIONDINI,PROS,MG,EMISSÃO BILHETE AÉREO,"R$  53751,37"
EROS BIONDINI,PROS,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  44000
EROS BIONDINI,PROS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  30183,01"
EROS BIONDINI,PROS,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29538,1"
EROS BIONDINI,PROS,MG,SERVIÇOS POSTAIS,"R$  24809,75"
EROS BIONDINI,PROS,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  10497,24"
EROS BIONDINI,PROS,MG,TELEFONIA,"R$  5390,59"
EROS BIONDINI,PROS,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  4500
EROS BIONDINI,PROS,MG,PASSAGENS AÉREAS,"R$  1994,89"
EROS BIONDINI,PROS,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  504,06"
EROS BIONDINI,PROS,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  214,48"
EROS BIONDINI,PROS,MG,Total,"R$  205383,49"
SEVERINO PESSOA,PRB,AL,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  87500
SEVERINO PESSOA,PRB,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  73800
SEVERINO PESSOA,PRB,AL,EMISSÃO BILHETE AÉREO,"R$  22839,7"
SEVERINO PESSOA,PRB,AL,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18267,92"
SEVERINO PESSOA,PRB,AL,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2184,9"
SEVERINO PESSOA,PRB,AL,TELEFONIA,"R$  549,28"
SEVERINO PESSOA,PRB,AL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  62,34"
SEVERINO PESSOA,PRB,AL,Total,"R$  205204,14"
